"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"4442","2009iz","","40.564208","42.39725","SN Ib","0.014196","48990","2009-09-22 15:23:02.00","2455097.1409954","","Keck1","LRIS","Alex Filippenko, Ryan Foley, Armin Rest, Dan Kasen","Jeffrey Silverman","UCB-SNDB","Y","UCB-SNDB","","SN_2009iz_2009-09-22_15-23-02_Keck1_LRIS_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3160.1262078486","10116.347860383","0.98585907774008","","2019MNRAS.482.1545S","SNR: 41.8664;","WIS_Bot1","2019-01-23 10:48:35"
"4442","2009iz","","40.564208","42.39725","SN Ib","0.014196","13382","2009-11-22 07:26:24.00","2455157.81","","MMT","MMT-Blue","PC","Unknown","CfA-Stripped","Y","CfA-Stripped","","2009iz_2009-11-22_07-26-24_MMT_MMT-Blue_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1800","1","","1.02","","","","","3119.7125604913","8272.562699912","1.9219881161584","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2014-05-12 13:33:49"
