3.329669066819153159e+03 9.092250702548843044e-01
3.359825665107597615e+03 9.880841347504667471e-01
3.389982263396042072e+03 1.063109578459163540e+00
3.420138861684486983e+03 1.120175158983539587e+00
3.450295459972931894e+03 1.117723461891385162e+00
3.480452058261376351e+03 1.040406609691623796e+00
3.510608656549820807e+03 1.077764586961245330e+00
3.540765254838265719e+03 1.067920897619714315e+00
3.570921853126710630e+03 9.254740056374221036e-01
3.601078451415155087e+03 1.133348096679307249e+00
3.631235049703599543e+03 1.160326876978853505e+00
3.661391647992044454e+03 1.230938485324168274e+00
3.691548246280489366e+03 1.275248570408852533e+00
3.721704844568933822e+03 1.304077011975651956e+00
3.751861442857378279e+03 1.325880963049751671e+00
3.782018041145823190e+03 1.372704660801334020e+00
3.812174639434268101e+03 1.446705481581868291e+00
3.842331237722712558e+03 1.508166446983170372e+00
3.872487836011157015e+03 1.561285752308162689e+00
3.902644434299601926e+03 1.611357267901639911e+00
3.932801032588046837e+03 1.625178367638449917e+00
3.962957630876491294e+03 1.655711439004443841e+00
3.993114229164935750e+03 1.683699585099121210e+00
4.023270827453380662e+03 1.677852643681943645e+00
4.053427425741825118e+03 1.671845591072200099e+00
4.083584024030270029e+03 1.681108178794616714e+00
4.113740622318714486e+03 1.673156107836174300e+00
4.143897220607159397e+03 1.690761774903089432e+00
4.174053818895603399e+03 1.685427189302124207e+00
4.204210417184049220e+03 1.659524923923898720e+00
4.234367015472493222e+03 1.632177222599486388e+00
4.264523613760938133e+03 1.617179726942558071e+00
4.294680212049383044e+03 1.608028374364450785e+00
4.324836810337827046e+03 1.598728796964859367e+00
4.354993408626271957e+03 1.579620302294366896e+00
4.385150006914716869e+03 1.589223869199179129e+00
4.415306605203160871e+03 1.607051030807832737e+00
4.445463203491606691e+03 1.620525740402276371e+00
4.475619801780050693e+03 1.613801425131540457e+00
4.505776400068495605e+03 1.593599916547030482e+00
4.535932998356940516e+03 1.605987732821521741e+00
4.566089596645384518e+03 1.610721701865774458e+00
4.596246194933829429e+03 1.631493933670767449e+00
4.626402793222274340e+03 1.656212351970882013e+00
4.656559391510718342e+03 1.674005185030215559e+00
4.686715989799164163e+03 1.694180703266015664e+00
4.716872588087608165e+03 1.718884041841622912e+00
4.747029186376053076e+03 1.739425997382958222e+00
4.777185784664497987e+03 1.751458996610211427e+00
4.807342382952941989e+03 1.789122382653242971e+00
4.837498981241386900e+03 1.832090727073796055e+00
4.867655579529831812e+03 1.868307790128022949e+00
4.897812177818275813e+03 1.889594151834464109e+00
4.927968776106720725e+03 1.905106753139720777e+00
4.958125374395165636e+03 1.908289462053447627e+00
4.988281972683609638e+03 1.880622602795045006e+00
5.018438570972055459e+03 1.866163808120085754e+00
5.048595169260499461e+03 1.823066842519909025e+00
5.078751767548944372e+03 1.777903954662187314e+00
5.108908365837389283e+03 1.733865482027163729e+00
5.139064964125833285e+03 1.694978065875421658e+00
5.169221562414278196e+03 1.655946416593977455e+00
5.199378160702723108e+03 1.614257010220194966e+00
5.229534758991167109e+03 1.556327627594316976e+00
5.259691357279612930e+03 1.523049159325317259e+00
5.289847955568056932e+03 1.491227215035230369e+00
5.320004553856501843e+03 1.461883667820102817e+00
5.350161152144946755e+03 1.410861065131503445e+00
5.380317750433390756e+03 1.385638274398739433e+00
5.410474348721835668e+03 1.353534605373145627e+00
5.440630947010280579e+03 1.330914929907444755e+00
5.470787545298724581e+03 1.285798700491434854e+00
5.500944143587169492e+03 1.232938855132235778e+00
5.531100741875614403e+03 1.189123562419925006e+00
5.561257340164059315e+03 1.144930389552305749e+00
5.591413938452504226e+03 1.123548493355895461e+00
5.621570536740948228e+03 1.105595371695472506e+00
5.651727135029393139e+03 1.097111341278958596e+00
5.681883733317838050e+03 1.096226871084455379e+00
5.712040331606282052e+03 1.088764270242678522e+00
5.742196929894726964e+03 1.070356007014910515e+00
5.772353528183171875e+03 1.076113978057492870e+00
5.802510126471616786e+03 1.082305269419015170e+00
5.832666724760061697e+03 1.064091889454442663e+00
