"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"2579","2013hx","","23.88867","-57.96406","SLSN-II","0.13","8299","2014-02-21 00:24:46.00","2456709.5171991","","ESO-NTT","EFOSC2-NTT","Heather Campbell, Morgan Fraser","Nadejda Blagorodnova, Nicholas Walton","PESSTO","Y","PESSTO","","2013hx_2014-02-21_00-24-46_ESO-NTT_EFOSC2-NTT_PESSTO.ascii","2013hx_2014-02-21_00-24-46_ESO-NTT_EFOSC2-NTT_PESSTO.fits","Object","Low","","Air","Angstrom","1","Other","","1200","1","","1.585","","Gr13","Free","","3248.0816596372","8253.8476994602","4.8836741851932","","","[Data obtained from:Nadia Blagorodnova] Originally designated &#039;SMTJ01353283-5757506&#039; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2014-02-20 12:53:20"
"2579","2013hx","","23.88867","-57.96406","SLSN-II","0.13","8327","2014-03-10 00:38:18.00","2456726.5265972","","ESO-NTT","EFOSC2-NTT","Blagorodnova/Walton","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013hx_2014-03-10_00-38-18_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013hx_2014-03-10_00-38-18_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","1800","1","","","","Gr#16","","","5320.4331621327","8854.541970354","3.7240345713606","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2014-02-20 12:53:20"
"2579","2013hx","","23.88867","-57.96406","SLSN-II","0.13","8328","2014-03-11 00:26:26.00","2456727.5183565","","ESO-NTT","EFOSC2-NTT","WALTON","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013hx_2014-03-11_00-26-26_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013hx_2014-03-11_00-26-26_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","1800","1","","","","Gr#11","","","2969.1545237522","6622.0376694071","3.6131386208258","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2014-02-20 12:53:20"
