"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"4311","","PTF10fel","246.87931","51.362114","SN IIn","0.234","12897","2010-04-06 00:00:00.00","2455292.5","","Keck1","LRIS","Ellis, Newman, Treu","Sullivan","PTF","N","PTF","2100-01-01","PTF10fel_2010-04-06_00-00-00_Keck1_LRIS_PTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","2431.1183144246","8103.7277147488","1.6202826050626","","","[Marshal: lastmodified=2010-04-07 19:58:07; specid=805]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2011-04-21 13:03:24"
"4311","","PTF10fel","246.87931","51.362114","SN IIn","0.234","12899","2010-04-16 00:00:00.00","2455302.5","","HET","HET-LRS","PI Fox","Jacob Howell","PTF","N","PTF","2100-01-01","PTF10fel_2010-04-16_00-00-00_HET_HET-LRS_PTF_0.ascii","PTF10fel_2010-04-16_00-00-00_HET_HET-LRS_PTF_0.fits","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3436.4956661426","8407.4528431118","3.6794649718499","","","[Marshal: lastmodified=2010-04-19 15:25:08; specid=836]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2011-04-21 13:03:24"
"4311","","PTF10fel","246.87931","51.362114","SN IIn","0.234","12901","2010-06-11 00:00:00.00","2455358.5","","Keck2","DEIMOS","Filippenko, Silverman, Cenko","Silverman","PTF","N","PTF","2100-01-01","PTF10fel_2010-06-11_00-00-00_Keck2_DEIMOS_PTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3642.3095623987","7794.3679092382","0.48624643949403","","","[Marshal: lastmodified=2010-06-11 21:59:28; specid=1098]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2011-04-21 13:03:24"
"4311","","PTF10fel","246.87931","51.362114","SN IIn","0.234","12904","2010-07-07 10:45:52.00","2455384.9485185","","Keck1","LRIS","Cenko, Perley, Bloom, Cucchiara, Miller","Cenko","PTF","N","PTF","2100-01-01","PTF10fel_2010-07-07_10-45-52_Keck1_LRIS_PTF_0.ascii","PTF10fel_2010-07-07_10-45-52_Keck1_LRIS_PTF_0.fits","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","2836.2580087601","8103.6952681848","0.49951989183733","","","[Marshal: lastmodified=2010-07-08 07:40:00; specid=1255]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2011-04-21 13:03:24"
