"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"9413","","iPTF13ehe","103.339587","67.13223","SLSN-R","0.33","28825","2014-01-06 00:00:00.00","2456663.5","","P200","DBSP","Yi","Sagi","iPTF","Y","iPTF","","iPTF13ehe_2014-01-06_00-00-00_P200_DBSP_iPTF.txt","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","2280.7180451128","7741.8338345865","1.0077718747875","Yan et al. 2015","2015ApJ...814..108Y","[Marshal: lastmodified=2014-01-06 11:02:08; specid=6510] [Prev. spec info - createdby: upload-marshalspec; modifiedby: ofer]"," Migration From WISeREP1.0","2014-01-13 18:35:40"
"9413","","iPTF13ehe","103.339587","67.13223","SLSN-R","0.33","28829","2015-01-22 09:29:23.00","2457044.8954051","","Keck1","LRIS","Duggan, Kulkarni","Perley (pipeline)","iPTF","Y","iPTF","","iPTF13ehe_2015-01-22_09-29-23_Keck1_LRIS_iPTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","2307.8482706767","7731.9306766917","1.0585640917281","Yan et al. 2015","2015ApJ...814..108Y","[Marshal: lastmodified=2015-01-22 16:51:57; specid=7556]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2014-01-13 18:35:40"
