5.351538005363036063e+03 2.287395764439589918e+00
5.361544709158415571e+03 2.256748983693861010e+00
5.371551412953795079e+03 2.348301661061812595e+00
5.381558116749174587e+03 2.275399754262525498e+00
5.391564820544554095e+03 2.214576469092875755e+00
5.401571524339933603e+03 2.194843132312610745e+00
5.411578228135313111e+03 2.101495522938968463e+00
5.421584931930692619e+03 2.073104069317787790e+00
5.431591635726072127e+03 2.084641982330168730e+00
5.441598339521451635e+03 2.057782344961699206e+00
5.451605043316831143e+03 2.017504378679868537e+00
5.461611747112210651e+03 2.050052256914149051e+00
5.471618450907590159e+03 1.978904493433955247e+00
5.481625154702969667e+03 1.943213933070648824e+00
5.491631858498349175e+03 1.920811522516719272e+00
5.501638562293728683e+03 1.902365499665001236e+00
5.511645266089109100e+03 1.895098104690483565e+00
5.521651969884488608e+03 1.833784608446561659e+00
5.531658673679868116e+03 1.831485045704154269e+00
5.541665377475247624e+03 1.780919540725133920e+00
5.551672081270627132e+03 1.719886279992790312e+00
5.561678785066006640e+03 1.619447011690123617e+00
5.571685488861386148e+03 1.541307607736350116e+00
5.581692192656765656e+03 1.512897598135209964e+00
5.591698896452145163e+03 1.481087190844376345e+00
5.601705600247524671e+03 1.461568425535153981e+00
5.611712304042904179e+03 1.462993674163024060e+00
5.621719007838283687e+03 1.453866544875095368e+00
5.631725711633663195e+03 1.477969441518143467e+00
5.641732415429042703e+03 1.492025280368362239e+00
5.651739119224422211e+03 1.537946849756165468e+00
5.661745823019801719e+03 1.602884277182105022e+00
5.671752526815181227e+03 1.669419587043272646e+00
5.681759230610560735e+03 1.718000176655227307e+00
5.691765934405940243e+03 1.764014583391679825e+00
5.701772638201319751e+03 1.841565251485950627e+00
5.711779341996699259e+03 1.875870834868295089e+00
5.721786045792078767e+03 1.925115590685530176e+00
5.731792749587458275e+03 1.937825115633772244e+00
5.741799453382837783e+03 1.987786431011466348e+00
5.751806157178217290e+03 1.987639821535134077e+00
5.761812860973596798e+03 1.993321972822383215e+00
5.771819564768976306e+03 2.028071061360403160e+00
5.781826268564355814e+03 2.028657729061149162e+00
5.791832972359735322e+03 2.036655184076900937e+00
5.801839676155114830e+03 2.040184382098075400e+00
5.811846379950494338e+03 2.032608946366467606e+00
5.821853083745873846e+03 2.017958339527037737e+00
5.831859787541253354e+03 1.940609546706995925e+00
5.841866491336633771e+03 1.951604223352528589e+00
5.851873195132013279e+03 1.943430745047011188e+00
5.861879898927392787e+03 1.917391477318833637e+00
5.871886602722772295e+03 1.907381761281339294e+00
5.881893306518151803e+03 1.879238314364439999e+00
5.891900010313531311e+03 1.836546864262001311e+00
5.901906714108910819e+03 1.829492719434875569e+00
5.911913417904290327e+03 1.824039674178822512e+00
5.921920121699669835e+03 1.809759899694300511e+00
5.931926825495049343e+03 1.797649623745909420e+00
5.941933529290428851e+03 1.781548605680399300e+00
5.951940233085808359e+03 1.766147716802999978e+00
5.961946936881187867e+03 1.754714418154412536e+00
5.971953640676567375e+03 1.738736685330363407e+00
5.981960344471946883e+03 1.712536331014553825e+00
5.991967048267326390e+03 1.697127743990670456e+00
6.001973752062705898e+03 1.671219517099292506e+00
6.011980455858085406e+03 1.651303837655282658e+00
