      4951.46   1.6027749e-15
      4954.89   1.7504755e-15
      4958.33   1.4716305e-15
      4961.76   1.6106679e-15
      4965.19   1.6370905e-15
      4968.62   1.5339545e-15
      4972.06   1.5602593e-15
      4975.49   1.6300829e-15
      4978.92   1.5511545e-15
      4982.35   1.5993209e-15
      4985.79   1.6023993e-15
      4989.22   1.6547950e-15
      4992.65   1.5039646e-15
      4996.09   1.6959439e-15
      4999.52   1.5578490e-15
      5002.95   1.5682298e-15
      5006.38   1.5682831e-15
      5009.82   1.5675952e-15
      5013.25   1.5381102e-15
      5016.68   1.5520686e-15
      5020.12   1.5361892e-15
      5023.55   1.5467646e-15
      5026.98   1.6058650e-15
      5030.41   1.6253077e-15
      5033.85   1.5448266e-15
      5037.28   1.5737330e-15
      5040.71   1.5329685e-15
      5044.15   1.4709299e-15
      5047.58   1.5861673e-15
      5051.01   1.5196882e-15
      5054.44   1.4840133e-15
      5057.88   1.4560592e-15
      5061.31   1.5365070e-15
      5064.74   1.5128183e-15
      5068.17   1.6132342e-15
      5071.61   1.5731438e-15
      5075.04   1.5908970e-15
      5078.47   1.5878595e-15
      5081.91   1.5683509e-15
      5085.34   1.6332224e-15
      5088.77   1.4831803e-15
      5092.20   1.5653413e-15
      5095.64   1.5239857e-15
      5099.07   1.5331357e-15
      5102.50   1.5692546e-15
      5105.94   1.5891748e-15
      5109.37   1.5748665e-15
      5112.80   1.5893544e-15
      5116.23   1.5896183e-15
      5119.67   1.5482321e-15
      5123.10   1.5102105e-15
      5126.53   1.5187028e-15
      5129.97   1.4641494e-15
      5133.40   1.5009338e-15
      5136.83   1.5215869e-15
      5140.26   1.5544582e-15
      5143.70   1.5262496e-15
      5147.13   1.5085127e-15
      5150.56   1.4196866e-15
      5154.00   1.5326948e-15
      5157.43   1.5002711e-15
      5160.86   1.4739040e-15
      5164.29   1.4824228e-15
      5167.73   1.4918177e-15
      5171.16   1.4637243e-15
      5174.59   1.5204891e-15
      5178.02   1.4925351e-15
      5181.46   1.4787188e-15
      5184.89   1.5464232e-15
      5188.32   1.5104719e-15
      5191.76   1.4849087e-15
      5195.19   1.4667610e-15
      5198.62   1.4446148e-15
      5202.05   1.4575043e-15
      5205.49   1.4646038e-15
      5208.92   1.4532549e-15
      5212.35   1.5058055e-15
      5215.79   1.4699168e-15
      5219.22   1.4676410e-15
      5222.65   1.4810604e-15
      5226.08   1.4814043e-15
      5229.52   1.4599682e-15
      5232.95   1.4676903e-15
      5236.38   1.4231843e-15
      5239.82   1.4941148e-15
      5243.25   1.5042952e-15
      5246.68   1.4856597e-15
      5250.11   1.4020027e-15
      5253.55   1.4489869e-15
      5256.98   1.4255738e-15
      5260.41   1.4268169e-15
      5263.85   1.4493035e-15
      5267.28   1.4805970e-15
      5270.71   1.4143743e-15
      5274.14   1.5374286e-15
      5277.58   1.3641142e-15
      5281.01   1.4103798e-15
      5284.44   1.4231633e-15
      5287.87   1.4034123e-15
      5291.31   1.4287517e-15
      5294.74   1.4117283e-15
      5298.17   1.3709543e-15
      5301.61   1.3701330e-15
      5305.04   1.4036241e-15
      5308.47   1.3836760e-15
      5311.90   1.3835397e-15
      5315.34   1.3757190e-15
      5318.77   1.3073801e-15
      5322.20   1.3610537e-15
      5325.64   1.3985455e-15
      5329.07   1.3924418e-15
      5332.50   1.3639884e-15
      5335.93   1.3147510e-15
      5339.37   1.3529991e-15
      5342.80   1.3894926e-15
      5346.23   1.3148375e-15
      5349.67   1.4128832e-15
      5353.10   1.3542157e-15
      5356.53   1.3745284e-15
      5359.96   1.3914376e-15
      5363.40   1.3022496e-15
      5366.83   1.3753696e-15
      5370.26   1.3782859e-15
      5373.69   1.3480399e-15
      5377.13   1.3825899e-15
      5380.56   1.3609234e-15
      5383.99   1.3208982e-15
      5387.43   1.3690491e-15
      5390.86   1.3792919e-15
      5394.29   1.3940589e-15
      5397.72   1.3431188e-15
      5401.16   1.2934506e-15
      5404.59   1.3104694e-15
      5408.02   1.3164793e-15
      5411.46   1.3312170e-15
      5414.89   1.3026329e-15
      5418.32   1.2652762e-15
      5421.75   1.2979092e-15
      5425.19   1.3295166e-15
      5428.62   1.3305734e-15
      5432.05   1.3365412e-15
      5435.49   1.3674454e-15
      5438.92   1.3102165e-15
      5442.35   1.3351541e-15
      5445.78   1.3347861e-15
      5449.22   1.3237148e-15
      5452.65   1.3198030e-15
      5456.08   1.3020574e-15
      5459.52   1.3098355e-15
      5462.95   1.2561939e-15
      5466.38   1.2560725e-15
      5469.81   1.3034267e-15
      5473.25   1.3243307e-15
      5476.68   1.3098743e-15
      5480.11   1.2469682e-15
      5483.54   1.2921687e-15
      5486.98   1.3012306e-15
      5490.41   1.2847089e-15
      5493.84   1.2862990e-15
      5497.28   1.2686400e-15
      5500.71   1.3226057e-15
      5504.14   1.2580318e-15
      5507.57   1.3218962e-15
      5511.01   1.2939227e-15
      5514.44   1.2885797e-15
      5517.87   1.2735241e-15
      5521.31   1.2324606e-15
      5524.74   1.2790371e-15
      5528.17   1.3066751e-15
      5531.60   1.2628667e-15
      5535.04   1.2286777e-15
      5538.47   1.2825780e-15
      5541.90   1.2746427e-15
      5545.34   1.2391480e-15
      5548.77   1.2080135e-15
      5552.20   1.2097753e-15
      5555.63   1.2350053e-15
      5559.07   1.2844137e-15
      5562.50   1.2299978e-15
      5565.93   1.2298154e-15
      5569.36   1.2644695e-15
      5572.80   1.1856693e-15
      5576.23   1.3106809e-15
      5579.66   1.2089714e-15
      5583.10   1.2680452e-15
      5586.53   1.2356221e-15
      5589.96   1.2697243e-15
      5593.39   1.1760655e-15
      5596.83   1.2306434e-15
      5600.26   1.1971480e-15
      5603.69   1.2449318e-15
      5607.13   1.1946115e-15
      5610.56   1.2019287e-15
      5613.99   1.2052247e-15
      5617.42   1.1984827e-15
      5620.86   1.1488631e-15
