2.943432612157399490e+03 1.583251100528336952e+00
2.973434302393985490e+03 1.273148658825184798e+00
3.003435992630572400e+03 1.206714489887302566e+00
3.033437682867159310e+03 1.302756046123510814e+00
3.063439373103745311e+03 1.529810410404799814e+00
3.093441063340332221e+03 1.526012298251377741e+00
3.123442753576918676e+03 1.704602274455042199e+00
3.153444443813505131e+03 1.661433778394167726e+00
3.183446134050092041e+03 1.569902256746418923e+00
3.213447824286678042e+03 1.574302581344889429e+00
3.243449514523264952e+03 1.524324910905351826e+00
3.273451204759851407e+03 1.369712530013731389e+00
3.303452894996437863e+03 1.484247374562426947e+00
3.333454585233024773e+03 1.442135433405141498e+00
3.363456275469610773e+03 1.503980862761746140e+00
3.393457965706197683e+03 1.419437390476337990e+00
3.423459655942784138e+03 1.443580743273257028e+00
3.453461346179370594e+03 1.493005093763284830e+00
3.483463036415957504e+03 1.589349544971854211e+00
3.513464726652543504e+03 1.673828622263138222e+00
3.543466416889130414e+03 1.673222832318416398e+00
3.573468107125716870e+03 1.718487743187993244e+00
3.603469797362303325e+03 1.709892203972336322e+00
3.633471487598890235e+03 1.686633686094675788e+00
3.663473177835476235e+03 1.701678264721858236e+00
3.693474868072063146e+03 1.657446058758046847e+00
3.723476558308649601e+03 1.652637899196791604e+00
3.753478248545236056e+03 1.506096357568707189e+00
3.783479938781822966e+03 1.399787377269401611e+00
3.813481629018408967e+03 1.463569426449289779e+00
3.843483319254995877e+03 1.532064235199138258e+00
3.873485009491582332e+03 1.523404300989357418e+00
3.903486699728168787e+03 1.568759841850664305e+00
3.933488389964755697e+03 1.628415841407054421e+00
3.963490080201342153e+03 1.581922655649557585e+00
3.993491770437928608e+03 1.553171483273102060e+00
4.023493460674515063e+03 1.444928268150295514e+00
4.053495150911101518e+03 1.546221593907279424e+00
4.083496841147688428e+03 1.500219718104950584e+00
4.113498531384275338e+03 1.449326207748983464e+00
4.143500221620861339e+03 1.475525430358304302e+00
4.173501911857447340e+03 1.437937833788172748e+00
4.203503602094035159e+03 1.376698194376289708e+00
4.233505292330621160e+03 1.292138027092404995e+00
4.263506982567207160e+03 1.237376047089435716e+00
4.293508672803794070e+03 1.242429861628275178e+00
4.323510363040380980e+03 1.169565733277126984e+00
4.353512053276966981e+03 1.190260376388740493e+00
4.383513743513552981e+03 1.247562381159932787e+00
4.413515433750140801e+03 1.218341363826350499e+00
4.443517123986726801e+03 1.301906986200987548e+00
4.473518814223312802e+03 1.350834064236391630e+00
4.503520504459900621e+03 1.384361198677040772e+00
4.533522194696486622e+03 1.367837920184789668e+00
4.563523884933072623e+03 1.387065788430246860e+00
4.593525575169660442e+03 1.400092657241544858e+00
4.623527265406246443e+03 1.315580189953307499e+00
4.653528955642832443e+03 1.313309670160492493e+00
4.683530645879418444e+03 1.230979477673122435e+00
4.713532336116006263e+03 1.163958598788777721e+00
4.743534026352592264e+03 1.142615235736359702e+00
4.773535716589178264e+03 1.123923992441935527e+00
4.803537406825766084e+03 1.040568250048147014e+00
4.833539097062352084e+03 1.041980169919309418e+00
4.863540787298938085e+03 1.036146460451635276e+00
4.893542477535525904e+03 1.029311051075366690e+00
4.923544167772111905e+03 9.579351625884163779e-01
4.953545858008697905e+03 9.439709888626471868e-01
4.983547548245285725e+03 1.027057226281028024e+00
5.013549238481871726e+03 1.008590172966146614e+00
5.043550928718457726e+03 1.026759101308232003e+00
5.073552618955043727e+03 1.001858511080410796e+00
5.103554309191631546e+03 9.383089993793036765e-01
5.133555999428217547e+03 1.001871628579213969e+00
5.163557689664803547e+03 9.373192244696207931e-01
5.193559379901391367e+03 1.015754712312382457e+00
5.223561070137977367e+03 9.740816111150528700e-01
5.253562760374563368e+03 9.912440695489784792e-01
5.283564450611150278e+03 1.013911107480611529e+00
5.313566140847737188e+03 9.836168402449633197e-01
5.343567831084323188e+03 9.772155008290855926e-01
5.373569521320909189e+03 9.981414889195892037e-01
5.403571211557497008e+03 9.165637638635566464e-01
5.433572901794083009e+03 9.178576262454916090e-01
5.463574592030669010e+03 8.647723010895275175e-01
5.493576282267256829e+03 8.860178791508686036e-01
5.523577972503842830e+03 8.841671193197503387e-01
5.553579662740428830e+03 8.478328401352532850e-01
5.583581352977016650e+03 8.512898973197967623e-01
5.613583043213602650e+03 7.682322798988044932e-01
5.643584733450188651e+03 7.315724482440140175e-01
5.673586423686774651e+03 7.631641553612708018e-01
5.703588113923362471e+03 6.994679661735480058e-01
5.733589804159948471e+03 6.976028963437357344e-01
5.763591494396534472e+03 7.149513847606860928e-01
5.793593184633122291e+03 6.838748375964209814e-01
5.823594874869708292e+03 6.857852224220983839e-01
5.853596565106294292e+03 6.290234201016129401e-01
5.883598255342882112e+03 6.171997836805197535e-01
5.913599945579468113e+03 7.038563657731065071e-01
5.943601635816054113e+03 6.427073563529537292e-01
5.973603326052641023e+03 6.179200536147950729e-01
6.003605016289227933e+03 6.679323065511769686e-01
6.033606706525813934e+03 6.480712208635009963e-01
6.153613467472159755e+03 6.262043503588531346e-01
6.183615157708747574e+03 6.023078450394090400e-01
