"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"903","2008es","","179.204708","54.457139","SLSN-II","0.205","2703","2008-05-01 00:00:00.00","2454587.5","","HET","HET-LRS","Unknown","Unknown","","Y","","","2008es_2008-05-01_00-00-00_HET_HET-LRS_None.dat","","Object","","","Air","Angstrom","1","Other","","1200","2","","","","gr300","","","3400.1706224066","7636.1839834025","3.7125445758071","Gezari et al. 2009","2009ApJ...690.1313G","[Data obtained from: Gezari, S.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2015-02-01 08:52:16"
"903","2008es","","179.204708","54.457139","SLSN-II","0.205","2706","2008-05-08 00:00:00.00","2454594.5","","HET","HET-LRS","Unknown","Unknown","","Y","","","2008es_2008-05-08_00-00-00_HET_HET-LRS_None.dat","","Object","","","Air","Angstrom","1","Other","","900","2","","","","gr300","","","3391.7565975104","7626.6543568465","3.7115668355268","Gezari et al. 2009","2009ApJ...690.1313G","[Data obtained from: Gezari, S.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2015-02-01 08:52:16"
"903","2008es","","179.204708","54.457139","SLSN-II","0.205","2710","2008-06-07 00:00:00.00","2454624.5","","Keck1","LRIS","Perley, Miller, Bloom","Chornock","","Y","","","2008es_2008-06-07_00-00-00_Keck1_LRIS_None.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","2574.2738589212","7658.0912863071","1.6592093431416","","","Data was ingested from the &lt;a href=&#039;https://sne.space/&#039;&gt;Open Supernova Catalog&lt;/a&gt; [CAUTION: The uploaded spectrum may already be de-redshifted; please check.] [Prev. spec info - createdby: admin-UploadSet; modifiedby: admin-UploadSet]"," Migration From WISeREP1.0","2015-02-01 08:52:16"
"903","2008es","","179.204708","54.457139","SLSN-II","0.205","2713","2008-07-07 00:00:00.00","2454654.5","","Lick-3m","KAST","Ganesh, Griffith","Thea Steele","","Y","","","2008es_2008-07-07_00-00-00_Lick-3m_KAST_None.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","2743.5684647303","8962.6556016597","1.6593082008883","","","Data was ingested from the &lt;a href=&#039;https://sne.space/&#039;&gt;Open Supernova Catalog&lt;/a&gt; [CAUTION: The uploaded spectrum may already be de-redshifted; please check.] [Prev. spec info - createdby: admin-UploadSet; modifiedby: admin-UploadSet]"," Migration From WISeREP1.0","2015-02-01 08:52:16"
"903","2008es","","179.204708","54.457139","SLSN-II","0.205","2715","2008-08-01 00:00:00.00","2454679.5","","P200","DBSP","Unknown","Unknown","","Y","","","2008es_2008-08-01_00-00-00_P200_DBSP_None_0.dat","","Object","","","Air","Angstrom","1","Other","","3000","1","","","","158/7500","","","4485.4180082988","8590.4887966805","4.0245792042958","Gezari et al. 2009","2009ApJ...690.1313G","[Data obtained from: Gezari, S.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2015-02-01 08:52:16"
