"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"3305","2014cn","iPTF14aoi","182.298094","29.172473","SN II","0.012","10299","2014-05-04 07:28:07.00","2456781.8111921","","P200","DBSP","Adam Waszczak","Paul Vreeswijk","iPTF","N","iPTF","2100-01-01","2014cn_2014-05-04_07-28-07_P200_DBSP_iPTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3014.1017786561","10077.90513834","1.318611790122","","","[Marshal: lastmodified=2014-05-05 16:00:08; specid=6783]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2014-04-27 10:37:02"
"3305","2014cn","iPTF14aoi","182.298094","29.172473","SN II","0.012","10300","2014-05-24 00:00:00.00","2456801.5","","P200","DBSP","Waszczak","Rubin, Yaron","iPTF","N","iPTF","2100-01-01","2014cn_2014-05-24_00-00-00_P200_DBSP_iPTF.ascii","2014cn_2014-05-24_00-00-00_P200_DBSP_iPTF.fits","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3211.4624505929","10475.790513834","1.4819110696126","","","[Marshal: lastmodified=2014-05-25 07:44:57; specid=6827]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2014-04-27 10:37:02"
"3305","2014cn","iPTF14aoi","182.298094","29.172473","SN II","0.012","10302","2014-06-30 00:00:00.00","2456838.5","","Lick-3m","KAST","Isaac Shivvers","Kelsey Clubb","iPTF","N","iPTF","2100-01-01","2014cn_2014-06-30_00-00-00_Lick-3m_KAST_iPTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3656.1264822134","9881.4229249012","1.9756573921573","","","[Marshal: lastmodified=2014-07-11 19:12:58; specid=6988]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2014-04-27 10:37:02"
