3.080858419733861410e+03 1.199479615288548129e-01
3.100925659499481299e+03 1.577379569796835690e-01
3.120992899265101187e+03 2.784090845172318418e-02
3.141060139030721075e+03 -2.217807057809175874e-03
3.161127378796341418e+03 2.001176525673976636e-01
3.181194618561961306e+03 4.982458549497246342e-02
3.201261858327581194e+03 1.893763257683649115e-02
3.221329098093201083e+03 2.074074640292201954e-01
3.241396337858820971e+03 1.227491802398218701e-01
3.261463577624440859e+03 9.831453089750497032e-02
3.281530817390061202e+03 5.876693796898556366e-02
3.301598057155681090e+03 2.169899813187396997e-01
3.321665296921300978e+03 2.832625124541848227e-01
3.341732536686920866e+03 2.683304364994755220e-01
3.361799776452540755e+03 2.043070535203657390e-01
3.381867016218160643e+03 2.677048060254057504e-01
3.401934255983780531e+03 2.541032319215527635e-01
3.422001495749400419e+03 2.548723971358294871e-01
3.442068735515020308e+03 3.710872764066791007e-01
3.462135975280640650e+03 4.216795217598993117e-01
3.482203215046260539e+03 3.188478305955377845e-01
3.502270454811880427e+03 2.774496632147243069e-01
3.522337694577500315e+03 3.351703221574292568e-01
3.542404934343120203e+03 4.497617764515263739e-01
3.562472174108740546e+03 4.897229372004485715e-01
3.582539413874360434e+03 5.821155943414817457e-01
3.602606653639980323e+03 5.063014255920248452e-01
3.622673893405600211e+03 4.755315056759181758e-01
3.642741133171220099e+03 5.792136282499480426e-01
3.662808372936839987e+03 5.234219563341847570e-01
3.682875612702459875e+03 7.150054308927009661e-01
3.702942852468079764e+03 7.582138204995151343e-01
3.723010092233699652e+03 8.388776351730307113e-01
3.743077331999319995e+03 7.586259793660099504e-01
3.763144571764939883e+03 8.304274886816447321e-01
3.783211811530559771e+03 7.940708660043228617e-01
3.803279051296179659e+03 7.450591318628909665e-01
3.823346291061799548e+03 7.023145390222451656e-01
3.843413530827419891e+03 6.865512703155379759e-01
3.863480770593039779e+03 6.804759197340278787e-01
3.883548010358659667e+03 7.586087240809972210e-01
3.903615250124279555e+03 8.336598711635928582e-01
3.923682489889899443e+03 8.340372748884973264e-01
3.943749729655519332e+03 9.219760331541378973e-01
3.963816969421139220e+03 1.056221565521754169e+00
3.983884209186759108e+03 9.610826940910645044e-01
4.003951448952378996e+03 9.314446587301635772e-01
4.024018688717998884e+03 9.731635226146937434e-01
4.044085928483619227e+03 9.084886816472700355e-01
4.064153168249239116e+03 9.651161237873562282e-01
4.084220408014859004e+03 9.143765321061413376e-01
4.104287647780479347e+03 8.612133357998716932e-01
4.124354887546099235e+03 7.694248499162263943e-01
4.144422127311719123e+03 7.493796627333398908e-01
4.164489367077339011e+03 7.778652313070323343e-01
4.184556606842958900e+03 9.054876121645630827e-01
4.204623846608578788e+03 8.556317773908778124e-01
4.224691086374198676e+03 9.327089721576776737e-01
4.244758326139818564e+03 9.491367390335440080e-01
4.264825565905438452e+03 8.682167650951310156e-01
4.284892805671058341e+03 8.965406653769814049e-01
4.304960045436678229e+03 9.734382740544333945e-01
4.325027285202299026e+03 1.017737847113349137e+00
4.345094524967918915e+03 9.347492253245324179e-01
4.365161764733538803e+03 8.703347154997216339e-01
4.385229004499158691e+03 8.065920420925594136e-01
4.405296244264778579e+03 6.922010761957949621e-01
4.425363484030398467e+03 6.671059484411473450e-01
4.445430723796018356e+03 7.828204598541852466e-01
4.465497963561638244e+03 7.891457890084877524e-01
4.485565203327258132e+03 9.027790958178283365e-01
4.505632443092878020e+03 9.419774102620586120e-01
4.525699682858497908e+03 1.104720851082474198e+00
4.545766922624117797e+03 1.394692874359644064e+00
4.565834162389737685e+03 1.776393522177446060e+00
4.585901402155357573e+03 1.886414375004380917e+00
4.605968641920977461e+03 1.798715635306618710e+00
4.626035881686597349e+03 2.008208535699405939e+00
4.646103121452217238e+03 1.985977887979567758e+00
4.666170361217837126e+03 1.839245937975896306e+00
4.686237600983457014e+03 1.313194900251382080e+00
4.706304840749077812e+03 1.353825000577805193e+00
4.726372080514697700e+03 1.269566176255869427e+00
4.746439320280317588e+03 1.126669367812338063e+00
4.766506560045937476e+03 1.078180680029793503e+00
4.786573799811557365e+03 1.180386442907858546e+00
4.806641039577177253e+03 1.263053949365542161e+00
4.826708279342797141e+03 1.374721721130676588e+00
4.846775519108417029e+03 1.220166830371042677e+00
4.866842758874036917e+03 1.334971490560438623e+00
4.886909998639657715e+03 1.604584558146043838e+00
