"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"1710","2016fnl","iPTF16fnl","7.487676","32.893753","TDE","0.016328","5590","2016-08-30 00:00:00.00","2457630.5","","P200","DBSP","Meredith Powell","N. Blagorodnova","iPTF","Y","iPTF","2019-03-15","iPTF16fnl_2016-08-30_00-00-00_P200_DBSP_iPTF.ascii","iPTF16fnl_2016-08-30_00-00-00_P200_DBSP_iPTF.fits","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3738.9504175817","9839.9827614707","1.500130893506","","","[Marshal: lastmodified=2016-09-01 15:12:21; specid=9185]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2016-09-27 08:57:17"
"1710","2016fnl","iPTF16fnl","7.487676","32.893753","TDE","0.016328","5599","2016-09-08 09:08:10.00","2457639.8806713","","FTN","FLOYDS-N","LCOGT","Griffin Hosseinzadeh","iPTF","Y","iPTF","2019-03-15","iPTF16fnl_2016-09-08_09-08-10_FTN_FLOYDS-N_iPTF.ascii","iPTF16fnl_2016-09-08_09-08-10_FTN_FLOYDS-N_iPTF.fits","Object","","","Air","Angstrom","1","Other","","2700","0","","","","","","","3246.2203239259","9838.6600316488","1.7127668765193","","","[Marshal: lastmodified=2016-09-08 14:35:07; specid=9227]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2016-09-27 08:57:17"
"1710","2016fnl","iPTF16fnl","7.487676","32.893753","TDE","0.016328","5607","2016-09-30 10:33:04.00","2457661.9396296","","Keck1","LRIS","Lunnan, Ho","Lunnan (pipeline)","iPTF","Y","iPTF","2019-03-15","iPTF16fnl_2016-09-30_10-33-04_Keck1_LRIS_iPTF.ascii","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3015.510740627","10131.490030777","1.3909263663312","","","[Marshal: lastmodified=2016-10-05 16:25:11; specid=9372]  [Prev. spec info - createdby: upload-marshalspec; modifiedby: upload-marshalspec]"," Migration From WISeREP1.0","2016-09-27 08:57:17"
