3.57928805708885E+03,1.2650420973617E-14
3.58102957522869E+03,1.24340997703165E-14
3.58277109336853E+03,1.24282772658371E-14
3.58451261150837E+03,1.25190063529493E-14
3.58625412964821E+03,1.26441478476096E-14
3.58799564778805E+03,1.25814851972047E-14
3.58973716592789E+03,1.26565060583101E-14
3.59147868406773E+03,1.27926039241431E-14
3.59322020220757E+03,1.24350416709539E-14
3.59496172034741E+03,1.24796269441985E-14
3.59670323848725E+03,1.25331577323991E-14
3.59844475662708E+03,1.25976847023209E-14
3.60018627476692E+03,1.25996176315066E-14
3.60192779290676E+03,1.25918732092698E-14
3.6036693110466E+03,1.25786010500193E-14
3.60541082918644E+03,1.25183058567019E-14
3.60715234732628E+03,1.26648798260266E-14
3.60889386546612E+03,1.25475810094249E-14
3.61063538360596E+03,1.26251531337674E-14
3.6123769017458E+03,1.26368955515152E-14
3.61411841988564E+03,1.2785620137493E-14
3.61585993802548E+03,1.27549838028237E-14
3.61760145616531E+03,1.271027232167E-14
3.61934297430515E+03,1.26227958410752E-14
3.62108449244499E+03,1.26837644255856E-14
3.62282601058483E+03,1.26649721526179E-14
3.62456752872467E+03,1.27596153789793E-14
3.62630904686451E+03,1.2728112529605E-14
3.62805056500435E+03,1.26585558780424E-14
3.62979208314419E+03,1.29794797210981E-14
3.63153360128403E+03,1.27784915082089E-14
3.63327511942387E+03,1.25205953867584E-14
3.63501663756371E+03,1.27441748153838E-14
3.63675815570355E+03,1.29246817716084E-14
3.63849967384338E+03,1.29078935785939E-14
3.64024119198322E+03,1.27945216067357E-14
3.64198271012306E+03,1.26783459558221E-14
3.6437242282629E+03,1.26137368237043E-14
3.64546574640274E+03,1.23328937326798E-14
3.64720726454258E+03,1.19830886072215E-14
3.64894878268242E+03,1.1692882413998E-14
3.65069030082226E+03,1.15724190823054E-14
3.6524318189621E+03,1.15180234734657E-14
3.65417333710194E+03,1.10942774539098E-14
3.65591485524178E+03,1.07494926927299E-14
3.65765637338162E+03,1.04875706236811E-14
3.65939789152145E+03,1.01996776774365E-14
3.66113940966129E+03,9.89241647582004E-15
3.66288092780113E+03,9.38870038164801E-15
3.66462244594097E+03,9.2160699847999E-15
3.66636396408081E+03,9.1151468561675E-15
3.66810548222065E+03,8.88087787174769E-15
3.66984700036049E+03,8.69128309903197E-15
3.67158851850033E+03,8.77887392907459E-15
3.67333003664017E+03,8.87828002169846E-15
3.67507155478001E+03,8.44425610436062E-15
3.67681307291985E+03,8.35710827254942E-15
3.67855459105969E+03,8.5374136349326E-15
3.68029610919952E+03,8.53926609598824E-15
3.68203762733936E+03,8.36458249127599E-15
3.6837791454792E+03,8.27976145897089E-15
3.68552066361904E+03,8.33074098393434E-15
3.68726218175888E+03,8.22743938678604E-15
3.68900369989872E+03,8.12063276730201E-15
3.69074521803856E+03,7.91145713394462E-15
3.6924867361784E+03,7.76877443397963E-15
3.69422825431824E+03,7.68259645489303E-15
3.69596977245808E+03,7.64689571023216E-15
3.69771129059792E+03,7.54900157141913E-15
3.69945280873776E+03,7.60510395164758E-15
3.7011943268776E+03,7.74989152848649E-15
3.70293584501743E+03,7.49475080521339E-15
3.70467736315727E+03,7.51011005364595E-15
3.70641888129711E+03,7.51969931364182E-15
3.70816039943695E+03,7.68363999948405E-15
3.70990191757679E+03,7.82426102125542E-15
3.71164343571663E+03,7.71872579822521E-15
3.71338495385647E+03,7.78729565640429E-15
3.71512647199631E+03,7.62943666712335E-15
3.71686799013615E+03,7.78659685422281E-15
3.71860950827599E+03,7.77250730817818E-15
3.72035102641583E+03,7.67384067531726E-15
3.72209254455566E+03,7.78518315623384E-15
3.7238340626955E+03,7.87595713609224E-15
3.72557558083534E+03,7.81623284298134E-15
3.72731709897518E+03,7.88749965406448E-15
3.72905861711502E+03,8.00529144384145E-15
3.73080013525486E+03,8.19211048958901E-15
3.7325416533947E+03,8.22124079967804E-15
3.73428317153454E+03,8.23498052111545E-15
3.73602468967438E+03,8.06624308769292E-15
3.73776620781422E+03,8.05097870695045E-15
3.73950772595406E+03,8.17520201789592E-15
3.7412492440939E+03,8.08138888382277E-15
3.74299076223374E+03,8.08919344539877E-15
3.74473228037357E+03,8.08760102345794E-15
3.74647379851341E+03,8.20066721642218E-15
3.74821531665325E+03,8.39902030981251E-15
3.74995683479309E+03,8.58100618556304E-15
3.75169835293293E+03,8.73427764440165E-15
3.75343987107277E+03,8.85444027939799E-15
3.75518138921261E+03,8.91956186644879E-15
3.75692290735245E+03,9.02749419271973E-15
3.75866442549229E+03,9.23423037118903E-15
3.76040594363213E+03,9.29147539886332E-15
3.76214746177197E+03,9.30079191425017E-15
3.7638889799118E+03,9.35974625441201E-15
3.76563049805164E+03,9.57392361732295E-15
3.76737201619148E+03,9.47101419642923E-15
3.76911353433132E+03,9.48018671621505E-15
3.77085505247116E+03,9.75362165708295E-15
3.772596570611E+03,9.73740775240661E-15
3.77433808875084E+03,9.63040716237765E-15
3.77607960689068E+03,9.59066183539364E-15
3.77782112503052E+03,9.74459228586522E-15
3.77956264317036E+03,9.79539308687679E-15
3.7813041613102E+03,9.74322178655656E-15
3.78304567945004E+03,9.58182219955609E-15
3.78478719758988E+03,9.63966015029346E-15
3.78652871572971E+03,9.97787617096737E-15
3.78827023386955E+03,9.93883388132957E-15
3.79001175200939E+03,9.60525451900894E-15
3.79175327014923E+03,9.40240113956985E-15
3.79349478828907E+03,9.35756937973757E-15
3.79523630642891E+03,9.35604472043251E-15
3.79697782456875E+03,9.38530547359541E-15
3.79871934270859E+03,9.4680326404549E-15
3.80046086084843E+03,9.55568699796856E-15
3.80220237898827E+03,9.61305569245315E-15
3.80394389712811E+03,9.55239881606732E-15
3.80568541526795E+03,9.63920105843605E-15
3.80742693340778E+03,9.570020489502E-15
3.80916845154762E+03,9.62417384691881E-15
3.81090996968746E+03,9.79169578806203E-15
3.8126514878273E+03,1.00371473014515E-14
3.81439300596714E+03,1.02696739390988E-14
3.81613452410698E+03,1.05803825648106E-14
3.81787604224682E+03,1.06195713911483E-14
3.81961756038666E+03,1.07374199321327E-14
3.8213590785265E+03,1.08796748804593E-14
3.82310059666634E+03,1.1137825111794E-14
3.82484211480618E+03,1.13337853371084E-14
3.82658363294602E+03,1.1361107231855E-14
3.82832515108585E+03,1.14408316669165E-14
3.83006666922569E+03,1.1678749669273E-14
3.83180818736553E+03,1.17067051446642E-14
3.83354970550537E+03,1.19835688749026E-14
3.83529122364521E+03,1.22398098939742E-14
3.83703274178505E+03,1.25412875546268E-14
3.83877425992489E+03,1.26582814393675E-14
3.84051577806473E+03,1.29288601851373E-14
3.84225729620457E+03,1.31382611292586E-14
3.84399881434441E+03,1.31975805406207E-14
3.84574033248425E+03,1.3515091687932E-14
3.84748185062409E+03,1.36322312623395E-14
3.84922336876392E+03,1.38048320130345E-14
3.85096488690376E+03,1.38365864311941E-14
3.8527064050436E+03,1.40398785736999E-14
3.85444792318344E+03,1.4265598454583E-14
3.85618944132328E+03,1.42613090797382E-14
3.85793095946312E+03,1.45136571353842E-14
3.85967247760296E+03,1.4673541380442E-14
3.8614139957428E+03,1.48762549994448E-14
3.86315551388264E+03,1.50171911174725E-14
3.86489703202248E+03,1.51504514229323E-14
3.86663855016232E+03,1.550092316332E-14
3.86838006830216E+03,1.58144117511647E-14
3.87012158644199E+03,1.57442215189575E-14
3.87186310458183E+03,1.60595380039024E-14
3.87360462272167E+03,1.66565437657862E-14
3.87534614086151E+03,1.68774719812867E-14
3.87708765900135E+03,1.67891467736788E-14
3.87882917714119E+03,1.68311968773123E-14
3.88057069528103E+03,1.70723945912407E-14
3.88231221342087E+03,1.72806223947301E-14
3.88405373156071E+03,1.74227341944886E-14
3.88579524970055E+03,1.75457335428253E-14
3.88753676784039E+03,1.76316735056537E-14
3.88927828598023E+03,1.77444610247783E-14
3.89101980412006E+03,1.77487503996232E-14
3.8927613222599E+03,1.7775508170427E-14
3.89450284039974E+03,1.7859881122303E-14
3.89624435853958E+03,1.81548755927774E-14
3.89798587667942E+03,1.79913033662672E-14
3.89972739481926E+03,1.80533214245993E-14
3.9014689129591E+03,1.81191257202055E-14
3.90321043109894E+03,1.82992760755594E-14
3.90495194923878E+03,1.82750932849153E-14
3.90669346737862E+03,1.8164774019799E-14
3.90843498551846E+03,1.80420474160713E-14
3.9101765036583E+03,1.79227631542413E-14
3.91191802179813E+03,1.77635904168591E-14
3.91365953993797E+03,1.77796535496709E-14
3.91540105807781E+03,1.7725580660384E-14
3.91714257621765E+03,1.75527537518922E-14
3.91888409435749E+03,1.74334728781939E-14
3.92062561249733E+03,1.74039520859162E-14
3.92236713063717E+03,1.72247961472425E-14
3.92410864877701E+03,1.70560383850292E-14
3.92585016691685E+03,1.68716562530709E-14
3.92759168505669E+03,1.67376370060904E-14
3.92933320319653E+03,1.62366119355918E-14
3.93107472133637E+03,1.60267747695026E-14
3.9328162394762E+03,1.60719843060294E-14
3.93455775761604E+03,1.61211579567493E-14
3.93629927575588E+03,1.62222022110931E-14
3.93804079389572E+03,1.61901843656869E-14
3.93978231203556E+03,1.62749909984319E-14
3.9415238301754E+03,1.65027344410261E-14
3.94326534831524E+03,1.6459601829286E-14
3.94500686645508E+03,1.62721686846517E-14
3.94674838459492E+03,1.64937440333239E-14
3.94848990273476E+03,1.66106803198241E-14
3.9502314208746E+03,1.66336975931328E-14
3.95197293901444E+03,1.66040971797581E-14
3.95371445715427E+03,1.61345258307228E-14
3.95545597529411E+03,1.58076016062688E-14
3.95719749343395E+03,1.58490655631028E-14
3.95893901157379E+03,1.57558394228621E-14
3.96068052971363E+03,1.55785706735948E-14
3.96242204785347E+03,1.53835430315554E-14
3.96416356599331E+03,1.52269266396081E-14
3.96590508413315E+03,1.50490649672777E-14
3.96764660227299E+03,1.4933485627559E-14
3.96938812041283E+03,1.50787839652651E-14
3.97112963855267E+03,1.51693843033693E-14
3.97287115669251E+03,1.47468148125772E-14
3.97461267483234E+03,1.4644266227719E-14
3.97635419297218E+03,1.47967558751473E-14
3.97809571111202E+03,1.49342835325953E-14
3.97983722925186E+03,1.47391677991294E-14
3.9815787473917E+03,1.46795620906311E-14
3.98332026553154E+03,1.44237327295718E-14
3.98506178367138E+03,1.43426682883878E-14
3.98680330181122E+03,1.44602788131141E-14
3.98854481995106E+03,1.43521753861878E-14
3.9902863380909E+03,1.42143173858904E-14
3.99202785623074E+03,1.43087530891798E-14
3.99376937437058E+03,1.45444044313695E-14
3.99551089251042E+03,1.44736060295062E-14
3.99725241065025E+03,1.45232353839517E-14
3.99899392879009E+03,1.4403078678186E-14
4.00073544692993E+03,1.45816484700603E-14
4.00247696506977E+03,1.473122432415E-14
4.00421848320961E+03,1.48383706038459E-14
4.00596000134945E+03,1.49660032224041E-14
4.00770151948929E+03,1.48164104276554E-14
4.00944303762913E+03,1.49893711673529E-14
4.01118455576897E+03,1.52714924310949E-14
4.01292607390881E+03,1.55266509420599E-14
4.01466759204865E+03,1.54929187019684E-14
4.01640911018848E+03,1.53927468915602E-14
4.01815062832832E+03,1.57112821017047E-14
4.01989214646816E+03,1.58874598725359E-14
4.021633664608E+03,1.59677382671449E-14
4.02337518274784E+03,1.601567186163E-14
4.02511670088768E+03,1.625472319407E-14
4.02685821902752E+03,1.63676953663771E-14
4.02859973716736E+03,1.65570055360225E-14
4.0303412553072E+03,1.68008459927463E-14
4.03208277344704E+03,1.69344434173191E-14
4.03382429158688E+03,1.69890804305487E-14
4.03556580972672E+03,1.71385936042004E-14
4.03730732786655E+03,1.71480651266166E-14
4.03904884600639E+03,1.72750302832123E-14
4.04079036414623E+03,1.74543471581461E-14
4.04253188228607E+03,1.76061252978987E-14
4.04427340042591E+03,1.77999162718351E-14
4.04601491856575E+03,1.77639766638831E-14
4.04775643670559E+03,1.78765812238911E-14
4.04949795484543E+03,1.79475337857508E-14
4.05123947298527E+03,1.79717555399105E-14
4.05298099112511E+03,1.8110558828977E-14
4.05472250926495E+03,1.82737414203315E-14
4.05646402740479E+03,1.82521861258897E-14
4.05820554554462E+03,1.814606475606E-14
4.05994706368446E+03,1.80854663249476E-14
4.0616885818243E+03,1.81530798829292E-14
4.06343009996414E+03,1.8310587353537E-14
4.06517161810398E+03,1.81924127048679E-14
4.06691313624382E+03,1.82906956318037E-14
4.06865465438366E+03,1.8589625417351E-14
4.0703961725235E+03,1.84776425795263E-14
4.07213769066334E+03,1.84643153631342E-14
4.07387920880318E+03,1.85485934473201E-14
4.07562072694302E+03,1.86759634856646E-14
4.07736224508286E+03,1.87811497311206E-14
4.0791037632227E+03,1.86694582726297E-14
4.08084528136253E+03,1.86608287009631E-14
4.08258679950237E+03,1.86018955366249E-14
4.08432831764221E+03,1.86817521088262E-14
4.08606983578205E+03,1.88269149212607E-14
4.08781135392189E+03,1.84907851427359E-14
4.08955287206173E+03,1.85044410079115E-14
4.09129439020157E+03,1.87070885583444E-14
4.09303590834141E+03,1.88619007701141E-14
4.09477742648125E+03,1.90759070323697E-14
4.09651894462109E+03,1.89692283148607E-14
4.09826046276093E+03,1.89561043863759E-14
4.10000198090076E+03,1.89526400216217E-14
4.1017434990406E+03,1.91093970210382E-14
4.10348501718044E+03,1.90782024916568E-14
4.10522653532028E+03,1.92681293012878E-14
4.10696805346012E+03,1.92155285552633E-14
4.10870957159996E+03,1.90491628140931E-14
4.1104510897398E+03,1.90691883670321E-14
4.11219260787964E+03,1.90794052784419E-14
4.11393412601948E+03,1.92974620522512E-14
4.11567564415932E+03,1.95191678439973E-14
4.11741716229916E+03,1.94423131565612E-14
4.119158680439E+03,1.94677427797036E-14
4.12090019857883E+03,1.9390141009208E-14
4.12264171671867E+03,1.93960075594007E-14
4.12438323485851E+03,1.95080835708496E-14
4.12612475299835E+03,1.94744682213048E-14
4.12786627113819E+03,1.94504192618664E-14
4.12960778927803E+03,1.91849150904836E-14
4.13134930741787E+03,1.90780127562766E-14
4.13309082555771E+03,1.92216542975378E-14
4.13483234369755E+03,1.92267280248919E-14
4.13657386183739E+03,1.90668082044503E-14
4.13831537997723E+03,1.90948433009385E-14
4.14005689811707E+03,1.8947303714054E-14
4.1417984162569E+03,1.87045034137894E-14
4.14353993439674E+03,1.87379324160858E-14
4.14528145253658E+03,1.881533259274E-14
4.14702297067642E+03,1.86022462082651E-14
4.14876448881626E+03,1.850668225709E-14
4.1505060069561E+03,1.8640371161221E-14
4.15224752509594E+03,1.86364155173573E-14
4.15398904323578E+03,1.85297825396275E-14
4.15573056137562E+03,1.84873292483111E-14
4.15747207951546E+03,1.8444550696343E-14
4.1592135976553E+03,1.84044131931044E-14
4.16095511579514E+03,1.8209224614805E-14
4.16269663393497E+03,1.80711328334141E-14
4.16443815207481E+03,1.81995904620629E-14
4.16617967021465E+03,1.80822780929341E-14
4.16792118835449E+03,1.77685472536665E-14
4.16966270649433E+03,1.76390342219654E-14
4.17140422463417E+03,1.77143676382283E-14
4.17314574277401E+03,1.76087239949808E-14
4.17488726091385E+03,1.7534449369902E-14
4.17662877905369E+03,1.74191461629241E-14
4.17837029719353E+03,1.74200186068597E-14
4.18011181533337E+03,1.74218092345102E-14
4.18185333347321E+03,1.74065118194828E-14
4.18359485161304E+03,1.72564328278224E-14
4.18533636975288E+03,1.73280037237336E-14
4.18707788789272E+03,1.71675130030855E-14
4.18881940603256E+03,1.69708539755897E-14
4.1905609241724E+03,1.70574817291713E-14
4.19230244231224E+03,1.69786975006813E-14
4.19404396045208E+03,1.68340683190035E-14
4.19578547859192E+03,1.66688020265988E-14
4.19752699673176E+03,1.65054195354689E-14
4.1992685148716E+03,1.65448319785046E-14
4.20101003301144E+03,1.63003376123455E-14
4.20275155115128E+03,1.60194445463771E-14
4.20449306929111E+03,1.59066078993415E-14
4.20623458743095E+03,1.5793706877802E-14
4.20797610557079E+03,1.56559352748652E-14
4.20971762371063E+03,1.54699844378886E-14
4.21145914185047E+03,1.53040879529711E-14
4.21320065999031E+03,1.53449267994901E-14
4.21494217813015E+03,1.52460916070726E-14
4.21668369626999E+03,1.50586262751863E-14
4.21842521440983E+03,1.49072835103686E-14
4.22016673254967E+03,1.48334239314339E-14
4.22190825068951E+03,1.47359151926119E-14
4.22364976882935E+03,1.45684228976218E-14
4.22539128696918E+03,1.4393715575987E-14
4.22713280510902E+03,1.43488279119803E-14
4.22887432324886E+03,1.43006012440954E-14
4.2306158413887E+03,1.43546707452504E-14
4.23235735952854E+03,1.41792900324226E-14
4.23409887766838E+03,1.40052688074751E-14
4.23584039580822E+03,1.41244056855723E-14
4.23758191394806E+03,1.42665454374181E-14
4.2393234320879E+03,1.38537930584846E-14
4.24106495022774E+03,1.37553864647385E-14
4.24280646836758E+03,1.3791527666532E-14
4.24454798650742E+03,1.36983489601363E-14
4.24628950464725E+03,1.35689011499722E-14
4.24803102278709E+03,1.36647530923494E-14
4.24977254092693E+03,1.36584520142547E-14
4.25151405906677E+03,1.35077267364556E-14
4.25325557720661E+03,1.33326585787853E-14
4.25499709534645E+03,1.34654250640368E-14
4.25673861348629E+03,1.34314293966987E-14
4.25848013162613E+03,1.32399796218285E-14
4.26022164976597E+03,1.30963363865013E-14
4.26196316790581E+03,1.30643176940622E-14
4.26370468604565E+03,1.27976065007296E-14
4.26544620418549E+03,1.26308739942932E-14
4.26718772232533E+03,1.26993667724741E-14
4.26892924046516E+03,1.27570632687092E-14
4.270670758605E+03,1.26583729189258E-14
4.27241227674484E+03,1.25599595489161E-14
4.27415379488468E+03,1.26740057590003E-14
4.27589531302452E+03,1.25420388728511E-14
4.27763683116436E+03,1.21708927522867E-14
4.2793783493042E+03,1.20525724139507E-14
4.28111986744404E+03,1.19482713179246E-14
4.28286138558388E+03,1.18233441226E-14
4.28460290372372E+03,1.1648223448887E-14
4.28634442186356E+03,1.15029801683224E-14
4.2880859400034E+03,1.15615491084933E-14
4.28982745814323E+03,1.14592232933002E-14
4.29156897628307E+03,1.12904858598777E-14
4.29331049442291E+03,1.12047644315496E-14
4.29505201256275E+03,1.12045594495764E-14
4.29679353070259E+03,1.10816956265113E-14
4.29853504884243E+03,1.09685794586032E-14
4.30027656698227E+03,1.0954224791246E-14
4.30201808512211E+03,1.08872702248974E-14
4.30375960326195E+03,1.08825319225904E-14
4.30550112140179E+03,1.07037461373146E-14
4.30724263954163E+03,1.062375065171E-14
4.30898415768147E+03,1.0610020247635E-14
4.3107256758213E+03,1.05316442890256E-14
4.31246719396114E+03,1.03536614909838E-14
4.31420871210098E+03,1.02692834569101E-14
4.31595023024082E+03,1.0355424166547E-14
4.31769174838066E+03,1.02792953863466E-14
4.3194332665205E+03,1.03460060072065E-14
4.32117478466034E+03,1.04268476787254E-14
4.32291630280018E+03,1.03735887881009E-14
4.32465782094002E+03,1.02208695947439E-14
4.32639933907986E+03,1.01800070313024E-14
4.3281408572197E+03,1.02089569233737E-14
4.32988237535954E+03,1.02599127314146E-14
4.33162389349937E+03,1.0307505818655E-14
4.33336541163921E+03,1.0438111522858E-14
4.33510692977905E+03,1.04100112048328E-14
4.33684844791889E+03,1.04277972026593E-14
4.33858996605873E+03,1.04717463541605E-14
4.34033148419857E+03,1.03666261772745E-14
4.34207300233841E+03,1.03855395759537E-14
4.34381452047825E+03,1.03047724433342E-14
4.34555603861809E+03,1.02298676257426E-14
4.34729755675793E+03,1.03081021298498E-14
4.34903907489777E+03,1.04265351235679E-14
4.3507805930376E+03,1.0351666728393E-14
4.35252211117744E+03,1.02272469058038E-14
4.35426362931728E+03,1.03903769811155E-14
4.35600514745712E+03,1.0428733174066E-14
4.35774666559696E+03,1.04049095253915E-14
4.3594881837368E+03,1.04520164157201E-14
4.36122970187664E+03,1.04879627999357E-14
4.36297122001648E+03,1.05040826839549E-14
4.36471273815632E+03,1.05458964653961E-14
4.36645425629616E+03,1.05595413191434E-14
4.368195774436E+03,1.07123392865645E-14
4.36993729257584E+03,1.09121009957461E-14
4.37167881071568E+03,1.08980343195911E-14
4.37342032885551E+03,1.10213428349535E-14
4.37516184699535E+03,1.11565851975098E-14
4.37690336513519E+03,1.11722832591213E-14
4.37864488327503E+03,1.13432551654587E-14
4.38038640141487E+03,1.14700737853545E-14
4.38212791955471E+03,1.14098607542331E-14
4.38386943769455E+03,1.15273848815987E-14
4.38561095583439E+03,1.1812471607689E-14
4.38735247397423E+03,1.16246056292187E-14
4.38909399211407E+03,1.16577703572355E-14
4.39083551025391E+03,1.18372608739234E-14
4.39257702839375E+03,1.18666690108191E-14
4.39431854653358E+03,1.18740915605359E-14
4.39606006467342E+03,1.1890951751351E-14
4.39780158281326E+03,1.20341308126231E-14
4.3995431009531E+03,1.19363993041359E-14
4.40128461909294E+03,1.19325080347762E-14
4.40302613723278E+03,1.20221749425726E-14
4.40476765537262E+03,1.21308509637712E-14
4.40650917351246E+03,1.19140825270746E-14
4.4082506916523E+03,1.18977364852585E-14
4.40999220979214E+03,1.17601664761631E-14
4.41173372793198E+03,1.17319899251727E-14
4.41347524607182E+03,1.17828288426669E-14
4.41521676421165E+03,1.16747406623337E-14
4.41695828235149E+03,1.163446085756E-14
4.41869980049133E+03,1.17361454688119E-14
4.42044131863117E+03,1.15851381290413E-14
4.42218283677101E+03,1.14435540308089E-14
4.42392435491085E+03,1.14471327450111E-14
4.42566587305069E+03,1.15701312463148E-14
4.42740739119053E+03,1.15527264133147E-14
4.42914890933037E+03,1.15755293872877E-14
4.43089042747021E+03,1.17210369421318E-14
4.43263194561005E+03,1.1794437429209E-14
4.43437346374989E+03,1.16539544738081E-14
4.43611498188972E+03,1.17965041896003E-14
4.43785650002956E+03,1.1793025425286E-14
4.4395980181694E+03,1.19282034133383E-14
4.44133953630924E+03,1.21119960103653E-14
4.44308105444908E+03,1.20926675655419E-14
4.44482257258892E+03,1.24048593459444E-14
4.44656409072876E+03,1.26334235634644E-14
4.4483056088686E+03,1.25203624526979E-14
4.45004712700844E+03,1.26729706847388E-14
4.45178864514828E+03,1.26923584218685E-14
4.45353016328812E+03,1.26798443571058E-14
4.45527168142796E+03,1.2869109634005E-14
4.4570131995678E+03,1.29289542057944E-14
4.45875471770763E+03,1.30082551243822E-14
4.46049623584747E+03,1.31681918854828E-14
4.46223775398731E+03,1.31132092828106E-14
4.46397927212715E+03,1.3192550011947E-14
4.46572079026699E+03,1.32107417385552E-14
4.46746230840683E+03,1.33631161895026E-14
4.46920382654667E+03,1.34850076187443E-14
4.47094534468651E+03,1.351465716003E-14
4.47268686282635E+03,1.35993181031081E-14
4.47442838096619E+03,1.36411894827897E-14
4.47616989910603E+03,1.3826599065713E-14
4.47791141724586E+03,1.3915099609141E-14
4.4796529353857E+03,1.39068791543879E-14
4.48139445352554E+03,1.39508443995151E-14
4.48313597166538E+03,1.41519401855887E-14
4.48487748980522E+03,1.41084975597899E-14
4.48661900794506E+03,1.43137827708206E-14
4.4883605260849E+03,1.46762688265321E-14
4.49010204422474E+03,1.48749251577176E-14
4.49184356236458E+03,1.50353531979276E-14
4.49358508050442E+03,1.51182184311574E-14
4.49532659864426E+03,1.52642994273068E-14
4.4970681167841E+03,1.54385256342275E-14
4.49880963492393E+03,1.54344310769605E-14
4.50055115306377E+03,1.55985352401616E-14
4.50229267120361E+03,1.58419352397528E-14
4.50403418934345E+03,1.5994216517076E-14
4.50577570748329E+03,1.59260506936128E-14
4.50751722562313E+03,1.59064096936319E-14
4.50925874376297E+03,1.6123458498234E-14
4.51100026190281E+03,1.63327654216982E-14
4.51274178004265E+03,1.63522132981672E-14
4.51448329818249E+03,1.62610352835929E-14
4.51622481632233E+03,1.62820298422236E-14
4.51796633446217E+03,1.63391672967136E-14
4.519707852602E+03,1.64848569636413E-14
4.52144937074184E+03,1.66342752696029E-14
4.52319088888168E+03,1.66774366804632E-14
4.52493240702152E+03,1.6421349821388E-14
4.52667392516136E+03,1.6315890831323E-14
4.5284154433012E+03,1.63998351845277E-14
4.53015696144104E+03,1.64142228861698E-14
4.53189847958088E+03,1.64232878327713E-14
4.53363999772072E+03,1.64066842929392E-14
4.53538151586056E+03,1.62627767833325E-14
4.5371230340004E+03,1.62433594000496E-14
4.53886455214024E+03,1.61340667388654E-14
4.54060607028008E+03,1.62018954432156E-14
4.54234758841991E+03,1.60366376211404E-14
4.54408910655975E+03,1.59198063667257E-14
4.54583062469959E+03,1.59341144472707E-14
4.54757214283943E+03,1.60326548722224E-14
4.54931366097927E+03,1.59081359467784E-14
4.55105517911911E+03,1.57079634266174E-14
4.55279669725895E+03,1.57706557231754E-14
4.55453821539879E+03,1.58404766490176E-14
4.55627973353863E+03,1.57473792577849E-14
4.55802125167847E+03,1.56916800652393E-14
4.55976276981831E+03,1.56147034050588E-14
4.56150428795815E+03,1.55758652503613E-14
4.56324580609798E+03,1.56797792523304E-14
4.56498732423782E+03,1.56258791577648E-14
4.56672884237766E+03,1.55252211504449E-14
4.5684703605175E+03,1.56588710910604E-14
4.57021187865734E+03,1.55817487412129E-14
4.57195339679718E+03,1.54278699597511E-14
4.57369491493702E+03,1.53913848625811E-14
4.57543643307686E+03,1.55222802520521E-14
4.5771779512167E+03,1.54752326540298E-14
4.57891946935654E+03,1.55745709840178E-14
4.58066098749638E+03,1.55775339052673E-14
4.58240250563622E+03,1.56282965897963E-14
4.58414402377605E+03,1.569398230079E-14
4.58588554191589E+03,1.57135707847282E-14
4.58762706005573E+03,1.55720485199009E-14
4.58936857819557E+03,1.53914322964261E-14
4.59111009633541E+03,1.53232698610947E-14
4.59285161447525E+03,1.5255929047722E-14
4.59459313261509E+03,1.53575069328227E-14
4.59633465075493E+03,1.53868803413676E-14
4.59807616889477E+03,1.52499032553353E-14
4.59981768703461E+03,1.51014454847359E-14
4.60155920517445E+03,1.51129888497411E-14
4.60330072331429E+03,1.49671568812782E-14
4.60504224145412E+03,1.48445319215042E-14
4.60678375959396E+03,1.4779256174457E-14
