"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","50164","2013-07-11 14:51:21.00","2456485.1189931","","Keck2","DEIMOS","Kelsey Clubb, Ori Fox, Pat Kelly, Weikang Zheng","Brad Cenko","UCB-SNDB","Y","UCB-SNDB","","SN_2013dy_2013-07-11_14-51-21_Keck2_DEIMOS_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","4432.7433302155","9587.6751190707","0.63281755325991","","2013ApJ...778L..15Z","SNR: 120.036;","WIS_Bot1","2019-01-23 10:48:35"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","678","2013-07-21 06:12:58.00","2456494.7590046","","HET","HET-LRS","J. Caldwell","J. Silverman","","Y","","","SN2013dy_2013-07-21_06-12-58_HET_HET-LRS_None.flm","","Object","","","Air","Angstrom","1","Other","","500","2","","1.29","","300","","","4155.8338064927","10758.150793414","1.991649166492","Zheng et al. 2013","2013ApJ...778L..15Z","[Data obtained from:Pan, Yen-Chen] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-10-17 06:28:46"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","685","2013-07-27 00:00:00.00","2456500.5","","HST","STIS","Unknown","R. Foley","","Y","","","SN2013dy_2013-07-27_00-00-00_HST_STIS_None.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","G230L/G420L/G750L","","1614.7187440855","10188.367251392","1.4939272534077","Pan et al. 2015","2015MNRAS.452.4307P","[Data obtained from:Pan, Yen-Chen] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-10-17 06:28:46"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","694","2013-08-02 05:45:36.00","2456506.74","","HET","HET-LRS","S. Rostopchin","J. Silverman","","Y","","","SN2013dy_2013-08-02_05-45-36_HET_HET-LRS_None.flm","","Object","","","Air","Angstrom","1","Other","","100","2","","1.22","","300","","","4155.8338064927","10758.150793414","3.9820970970572","Pan et al. 2015","2015MNRAS.452.4307P","[Data obtained from:Pan, Yen-Chen] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-10-17 06:28:46"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","710","2013-08-11 10:49:26.00","2456515.9509954","","HET","HET-LRS","S. Rostopchin","J. Silverman","","Y","","","SN2013dy_2013-08-11_10-49-26_HET_HET-LRS_None.flm","","Object","","","Air","Angstrom","1","Other","","200","2","","1.24","","300","","","4155.8338064927","10758.150793414","3.9820970970572","Pan et al. 2015","2015MNRAS.452.4307P","[Data obtained from:Pan, Yen-Chen] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-10-17 06:28:46"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","50174","2013-09-06 07:35:02.00","2456541.8159954","","Lick-3m","KAST","Isaac Shivvers","Kelsey Clubb","UCB-SNDB","Y","UCB-SNDB","","SN_2013dy_2013-09-06_07-35-02_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3436.6212335378","10459.282015115","1.9916791779856","","2015MNRAS.452.4307P","SNR: 46.3357;","WIS_Bot1","2019-01-23 10:48:35"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","50169","2013-10-10 06:20:09.00","2456575.7639931","","Lick-3m","KAST","Melissa Graham, Pat Kelly","Kelsey Clubb","UCB-SNDB","Y","UCB-SNDB","","SN_2013dy_2013-10-10_06-20-09_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3438.6134777312","10459.282015115","1.9916790176976","","2015MNRAS.452.4307P","SNR: 26.3994;","WIS_Bot1","2019-01-23 10:48:35"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","50172","2013-11-03 05:48:28.00","2456599.7419907","","Lick-3m","KAST","Melissa Graham, Jon Mauerhan","Kelsey Clubb","UCB-SNDB","Y","UCB-SNDB","","SN_2013dy_2013-11-03_05-48-28_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3486.4273383717","9961.2209667763","1.9916313836987","","2015MNRAS.452.4307P","SNR: 41.5852;","WIS_Bot1","2019-01-23 10:48:35"
"251","2013dy","","334.573333","40.569333","SN Ia","0.00389","50180","2013-12-03 00:00:00.00","2456629.5","","Keck1","LRIS","Melissa Graham, Weikang Zheng","Melissa Graham","UCB-SNDB","Y","UCB-SNDB","","SN_2013dy_2013-12-03_00-00-00_Keck1_LRIS_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3062.9089131719","10222.227329942","0.60754569049305","","2015MNRAS.452.4307P","SNR: 40.1242;","WIS_Bot1","2019-01-23 10:48:35"
